"","y","price_ask1","price_ask2","price_ask3","price_ask4","price_ask5","volume_ask1","volume_ask2","volume_ask3","volume_ask4","volume_ask5","price_bid1","price_bid2","price_bid3","price_bid4","price_bid5","volume_bid1","volume_bid2","volume_bid3","volume_bid4","volume_bid5","spread1","spread2","spread3","spread4","spread5","mid_price1","mid_price2","mid_price3","mid_price4","mid_price5","price_diff_ask1","price_diff_ask2","price_diff_ask3","price_diff_ask4","price_diff_ask5","price_diff_bid1","price_diff_bid2","price_diff_bid3","price_diff_bid4","price_diff_bid5","price_mean_ask","price_mean_bid","volume_mean_ask","volume_mean_bid","price_accum_diff","volume_accum_diff","price_deri_ask1","price_deri_ask2","price_deri_ask3","price_deri_ask4","price_deri_ask5","volume_deri_ask1","volume_deri_ask2","volume_deri_ask3","volume_deri_ask4","volume_deri_ask5","price_deri_bid1","price_deri_bid2","price_deri_bid3","price_deri_bid4","price_deri_bid5","volume_deri_bid1","volume_deri_bid2","volume_deri_bid3","volume_deri_bid4","volume_deri_bid5","lambda_l_ask","lambda_l_bid","lambda_m_ask","lambda_m_bid","lambda_c_ask","lambda_c_bid","ind_l_ask","ind_l_bid","ind_m_ask","ind_m_bid","ind_c_ask","ind_c_bid","lambda_deri_m_a","lambda_deri_l_a","lambda_deri_m_b","lambda_deri_l_b"
"1106","2",63.76,63.77,63.87,63.89,63.91,100,100,200,100,100,63.63,63.59,63.57,63.56,63.51,1,100,100,200,31,0.129999999999995,0.18,0.299999999999997,0.329999999999998,0.399999999999999,63.695,63.68,63.72,63.725,63.71,0.149999999999999,0.0100000000000051,0.0999999999999943,0.0200000000000031,0.019999999999996,0.120000000000005,0.0399999999999991,0.0200000000000031,0.00999999999999801,0.0500000000000043,63.84,63.572,120,86.4,1.34000000000005,168,-0.0300000000000011,-0.0599999999999952,-0.0200000000000031,-0.0499999999999972,-0.0700000000000003,0,0,100,0,0,0.0300000000000011,0.0200000000000031,0.0600000000000023,0.0900000000000034,0.0499999999999972,-99,0,69,100,-69,0.003,0.00133333333333333,0.001,0.000166666666666667,0.00266666666666667,0.00133333333333333,0,1,1,0,1,0,-5,-5,-10,-38
"1107","2",63.76,63.77,63.87,63.89,63.91,100,100,200,100,100,63.63,63.59,63.57,63.56,63.51,1,100,100,200,31,0.129999999999995,0.18,0.299999999999997,0.329999999999998,0.399999999999999,63.695,63.68,63.72,63.725,63.71,0.149999999999999,0.0100000000000051,0.0999999999999943,0.0200000000000031,0.019999999999996,0.120000000000005,0.0399999999999991,0.0200000000000031,0.00999999999999801,0.0500000000000043,63.84,63.572,120,86.4,1.34000000000005,168,-0.0300000000000011,-0.0599999999999952,-0.0200000000000031,-0.0499999999999972,-0.0700000000000003,0,0,100,0,0,0.0300000000000011,0.0200000000000031,0.0600000000000023,0.0900000000000034,0.0499999999999972,-99,0,69,100,-69,0.003,0.00133333333333333,0.001,0.000166666666666667,0.00266666666666667,0.00133333333333333,0,1,1,0,1,0,-5,-5,-10,-38
"1108","2",63.76,63.77,63.87,63.89,63.91,100,100,200,100,100,63.63,63.59,63.57,63.56,63.51,1,100,100,200,31,0.129999999999995,0.18,0.299999999999997,0.329999999999998,0.399999999999999,63.695,63.68,63.72,63.725,63.71,0.149999999999999,0.0100000000000051,0.0999999999999943,0.0200000000000031,0.019999999999996,0.120000000000005,0.0399999999999991,0.0200000000000031,0.00999999999999801,0.0500000000000043,63.84,63.572,120,86.4,1.34000000000005,168,-0.0300000000000011,-0.0599999999999952,-0.0200000000000031,-0.0499999999999972,-0.0700000000000003,0,0,100,0,0,0.0300000000000011,0.0200000000000031,0.0600000000000023,0.0700000000000003,0.0399999999999991,-99,0,69,100,-69,0.003,0.00133333333333333,0.001,0.000166666666666667,0.00266666666666667,0.00133333333333333,0,1,1,0,1,0,-5,-5,-10,-38
"1109","2",63.76,63.77,63.87,63.89,63.91,100,100,200,100,100,63.63,63.59,63.57,63.56,63.51,1,100,100,200,31,0.129999999999995,0.18,0.299999999999997,0.329999999999998,0.399999999999999,63.695,63.68,63.72,63.725,63.71,0.149999999999999,0.0100000000000051,0.0999999999999943,0.0200000000000031,0.019999999999996,0.120000000000005,0.0399999999999991,0.0200000000000031,0.00999999999999801,0.0500000000000043,63.84,63.572,120,86.4,1.34000000000005,168,-0.0300000000000011,-0.0599999999999952,-0.0200000000000031,-0.0499999999999972,-0.0700000000000003,0,0,100,0,0,0.0300000000000011,0.0200000000000031,0.0600000000000023,0.0700000000000003,0.0399999999999991,-99,0,69,100,-69,0.003,0.00133333333333333,0.001,0.000166666666666667,0.00266666666666667,0.00133333333333333,0,1,1,0,1,0,-5,-5,-10,-38
"1110","2",63.76,63.77,63.87,63.89,63.91,100,100,200,100,100,63.63,63.59,63.57,63.56,63.51,1,100,100,200,31,0.129999999999995,0.18,0.299999999999997,0.329999999999998,0.399999999999999,63.695,63.68,63.72,63.725,63.71,0.149999999999999,0.0100000000000051,0.0999999999999943,0.0200000000000031,0.019999999999996,0.120000000000005,0.0399999999999991,0.0200000000000031,0.00999999999999801,0.0500000000000043,63.84,63.572,120,86.4,1.34000000000005,168,-0.0300000000000011,-0.0599999999999952,-0.0200000000000031,-0.0499999999999972,-0.0700000000000003,0,0,100,0,0,0.0300000000000011,0.0200000000000031,0.0600000000000023,0.0700000000000003,0.0399999999999991,-99,0,69,100,-69,0.003,0.00133333333333333,0.001,0.000166666666666667,0.00266666666666667,0.00133333333333333,0,1,1,0,1,0,-5,-5,-10,-38
"1111","2",63.76,63.77,63.87,63.89,63.91,100,100,200,100,100,63.63,63.59,63.57,63.56,63.51,1,100,100,200,31,0.129999999999995,0.18,0.299999999999997,0.329999999999998,0.399999999999999,63.695,63.68,63.72,63.725,63.71,0.149999999999999,0.0100000000000051,0.0999999999999943,0.0200000000000031,0.019999999999996,0.120000000000005,0.0399999999999991,0.0200000000000031,0.00999999999999801,0.0500000000000043,63.84,63.572,120,86.4,1.34000000000005,168,-0.0300000000000011,-0.0599999999999952,-0.0200000000000031,-0.0499999999999972,-0.0700000000000003,0,0,100,0,0,0.0300000000000011,0.0200000000000031,0.0600000000000023,0.0700000000000003,0.0399999999999991,-99,0,69,100,-69,0.003,0.00133333333333333,0.001,0.000166666666666667,0.00266666666666667,0.00133333333333333,0,1,1,0,1,0,-5,-5,-10,-38
"1112","2",63.76,63.77,63.87,63.89,63.91,100,100,200,100,100,63.63,63.59,63.57,63.56,63.51,1,100,100,200,31,0.129999999999995,0.18,0.299999999999997,0.329999999999998,0.399999999999999,63.695,63.68,63.72,63.725,63.71,0.149999999999999,0.0100000000000051,0.0999999999999943,0.0200000000000031,0.019999999999996,0.120000000000005,0.0399999999999991,0.0200000000000031,0.00999999999999801,0.0500000000000043,63.84,63.572,120,86.4,1.34000000000005,168,-0.0300000000000011,-0.0599999999999952,-0.0200000000000031,-0.0499999999999972,-0.0700000000000003,0,0,100,0,0,0.0300000000000011,0.0200000000000031,0.0600000000000023,0.0700000000000003,0.0399999999999991,-99,0,69,100,-69,0.003,0.00133333333333333,0.001,0.000166666666666667,0.00266666666666667,0.00133333333333333,0,1,1,0,1,0,-5,-5,-10,-38
"1113","2",63.76,63.77,63.87,63.89,63.91,100,100,200,100,100,63.63,63.59,63.57,63.56,63.51,1,100,100,200,31,0.129999999999995,0.18,0.299999999999997,0.329999999999998,0.399999999999999,63.695,63.68,63.72,63.725,63.71,0.149999999999999,0.0100000000000051,0.0999999999999943,0.0200000000000031,0.019999999999996,0.120000000000005,0.0399999999999991,0.0200000000000031,0.00999999999999801,0.0500000000000043,63.84,63.572,120,86.4,1.34000000000005,168,-0.0300000000000011,-0.0599999999999952,-0.0200000000000031,-0.0499999999999972,-0.0700000000000003,0,0,100,0,0,0.0300000000000011,0.0200000000000031,0.0600000000000023,0.0700000000000003,0.0399999999999991,-99,0,69,100,-69,0.003,0.00133333333333333,0.001,0.000166666666666667,0.00266666666666667,0.00133333333333333,0,1,1,0,1,0,-5,-5,-10,-38
"1114","2",63.76,63.77,63.87,63.89,63.91,100,100,200,100,100,63.63,63.59,63.57,63.56,63.51,1,100,100,200,31,0.129999999999995,0.18,0.299999999999997,0.329999999999998,0.399999999999999,63.695,63.68,63.72,63.725,63.71,0.149999999999999,0.0100000000000051,0.0999999999999943,0.0200000000000031,0.019999999999996,0.120000000000005,0.0399999999999991,0.0200000000000031,0.00999999999999801,0.0500000000000043,63.84,63.572,120,86.4,1.34000000000005,168,-0.0300000000000011,-0.0599999999999952,-0.0200000000000031,-0.0499999999999972,-0.0700000000000003,0,0,100,0,0,0.0300000000000011,0.0200000000000031,0.0600000000000023,0.0700000000000003,0.0399999999999991,-99,0,69,100,-69,0.003,0.00133333333333333,0.001,0.000166666666666667,0.00266666666666667,0.00133333333333333,0,1,1,0,1,0,-5,-5,-10,-38
"1115","2",63.76,63.77,63.87,63.89,63.91,100,100,200,100,100,63.63,63.59,63.57,63.56,63.51,1,100,100,200,31,0.129999999999995,0.18,0.299999999999997,0.329999999999998,0.399999999999999,63.695,63.68,63.72,63.725,63.71,0.149999999999999,0.0100000000000051,0.0999999999999943,0.0200000000000031,0.019999999999996,0.120000000000005,0.0399999999999991,0.0200000000000031,0.00999999999999801,0.0500000000000043,63.84,63.572,120,86.4,1.34000000000005,168,-0.0300000000000011,-0.0599999999999952,-0.0200000000000031,-0.0499999999999972,-0.0700000000000003,0,0,100,0,0,0.0300000000000011,0.0200000000000031,0.0600000000000023,0.0700000000000003,0.0399999999999991,-99,0,69,100,-69,0.003,0.00133333333333333,0.001,0.000166666666666667,0.00266666666666667,0.00133333333333333,0,1,1,0,1,0,-5,-5,-10,-38
"1116","2",63.76,63.77,63.87,63.89,63.91,100,100,200,100,100,63.63,63.59,63.57,63.56,63.51,1,100,100,200,31,0.129999999999995,0.18,0.299999999999997,0.329999999999998,0.399999999999999,63.695,63.68,63.72,63.725,63.71,0.149999999999999,0.0100000000000051,0.0999999999999943,0.0200000000000031,0.019999999999996,0.120000000000005,0.0399999999999991,0.0200000000000031,0.00999999999999801,0.0500000000000043,63.84,63.572,120,86.4,1.34000000000005,168,-0.0300000000000011,-0.0599999999999952,-0.0200000000000031,-0.0499999999999972,-0.0700000000000003,0,0,100,0,0,0.0300000000000011,0.0200000000000031,0.0600000000000023,0.0700000000000003,0.0399999999999991,-99,0,69,100,-69,0.003,0.00133333333333333,0.001,0.000166666666666667,0.00266666666666667,0.00133333333333333,0,1,1,0,1,0,-5,-5,-10,-38
"1117","2",63.76,63.77,63.87,63.89,63.91,100,100,200,100,100,63.63,63.59,63.57,63.56,63.51,1,100,100,200,31,0.129999999999995,0.18,0.299999999999997,0.329999999999998,0.399999999999999,63.695,63.68,63.72,63.725,63.71,0.149999999999999,0.0100000000000051,0.0999999999999943,0.0200000000000031,0.019999999999996,0.120000000000005,0.0399999999999991,0.0200000000000031,0.00999999999999801,0.0500000000000043,63.84,63.572,120,86.4,1.34000000000005,168,-0.0300000000000011,-0.0599999999999952,-0.0200000000000031,-0.0499999999999972,-0.0700000000000003,0,0,100,0,0,0.0300000000000011,0.0200000000000031,0.0600000000000023,0.0700000000000003,0.0399999999999991,-99,0,69,100,-69,0.003,0.00133333333333333,0.001,0.000166666666666667,0.00266666666666667,0.00133333333333333,0,1,1,0,1,0,-5,-5,-10,-38
"1118","2",63.76,63.77,63.87,63.89,63.91,100,100,200,100,100,63.63,63.59,63.57,63.56,63.51,1,100,100,200,31,0.129999999999995,0.18,0.299999999999997,0.329999999999998,0.399999999999999,63.695,63.68,63.72,63.725,63.71,0.149999999999999,0.0100000000000051,0.0999999999999943,0.0200000000000031,0.019999999999996,0.120000000000005,0.0399999999999991,0.0200000000000031,0.00999999999999801,0.0500000000000043,63.84,63.572,120,86.4,1.34000000000005,168,-0.0300000000000011,-0.0599999999999952,-0.0200000000000031,-0.0499999999999972,-0.0700000000000003,0,0,100,0,0,0.0300000000000011,0.0200000000000031,0.0600000000000023,0.0700000000000003,0.0399999999999991,-99,0,69,100,-69,0.003,0.00133333333333333,0.001,0.000166666666666667,0.00266666666666667,0.00133333333333333,0,1,1,0,1,0,-5,-5,-10,-38
"1119","2",63.76,63.77,63.87,63.89,63.91,100,100,200,100,100,63.63,63.59,63.57,63.56,63.51,1,100,100,200,31,0.129999999999995,0.18,0.299999999999997,0.329999999999998,0.399999999999999,63.695,63.68,63.72,63.725,63.71,0.149999999999999,0.0100000000000051,0.0999999999999943,0.0200000000000031,0.019999999999996,0.120000000000005,0.0399999999999991,0.0200000000000031,0.00999999999999801,0.0500000000000043,63.84,63.572,120,86.4,1.34000000000005,168,-0.0300000000000011,-0.0599999999999952,-0.0200000000000031,-0.0499999999999972,-0.0700000000000003,0,0,100,0,0,0.0300000000000011,0.0200000000000031,0.0600000000000023,0.0700000000000003,0.0399999999999991,-99,0,69,100,-69,0.003,0.00133333333333333,0.001,0.000166666666666667,0.00266666666666667,0.00133333333333333,0,1,1,0,1,0,-5,-5,-10,-38
"1120","2",63.76,63.77,63.87,63.89,63.91,100,100,200,100,100,63.63,63.59,63.57,63.56,63.51,1,100,100,200,31,0.129999999999995,0.18,0.299999999999997,0.329999999999998,0.399999999999999,63.695,63.68,63.72,63.725,63.71,0.149999999999999,0.0100000000000051,0.0999999999999943,0.0200000000000031,0.019999999999996,0.120000000000005,0.0399999999999991,0.0200000000000031,0.00999999999999801,0.0500000000000043,63.84,63.572,120,86.4,1.34000000000005,168,-0.0300000000000011,-0.0599999999999952,-0.0200000000000031,-0.0499999999999972,-0.0700000000000003,0,0,100,0,0,0.0300000000000011,0.0200000000000031,0.0600000000000023,0.0700000000000003,0.0399999999999991,-99,0,69,100,-69,0.003,0.00133333333333333,0.001,0.000166666666666667,0.00266666666666667,0.00133333333333333,0,1,1,0,1,0,-5,-5,-10,-38
"1121","2",63.76,63.77,63.87,63.89,63.91,100,100,200,100,100,63.63,63.59,63.57,63.56,63.51,1,100,100,200,31,0.129999999999995,0.18,0.299999999999997,0.329999999999998,0.399999999999999,63.695,63.68,63.72,63.725,63.71,0.149999999999999,0.0100000000000051,0.0999999999999943,0.0200000000000031,0.019999999999996,0.120000000000005,0.0399999999999991,0.0200000000000031,0.00999999999999801,0.0500000000000043,63.84,63.572,120,86.4,1.34000000000005,168,-0.0300000000000011,-0.0599999999999952,-0.0200000000000031,-0.0499999999999972,-0.0700000000000003,0,0,100,0,0,0.0300000000000011,0.0200000000000031,0.0600000000000023,0.0700000000000003,0.0399999999999991,-99,0,69,100,-69,0.003,0.00133333333333333,0.001,0.000166666666666667,0.00266666666666667,0.00133333333333333,0,1,1,0,1,0,-5,-5,-10,-38
"1122","2",63.76,63.77,63.87,63.89,63.91,100,100,200,100,100,63.63,63.59,63.57,63.56,63.51,1,100,100,200,31,0.129999999999995,0.18,0.299999999999997,0.329999999999998,0.399999999999999,63.695,63.68,63.72,63.725,63.71,0.149999999999999,0.0100000000000051,0.0999999999999943,0.0200000000000031,0.019999999999996,0.120000000000005,0.0399999999999991,0.0200000000000031,0.00999999999999801,0.0500000000000043,63.84,63.572,120,86.4,1.34000000000005,168,-0.0300000000000011,-0.0599999999999952,-0.0200000000000031,-0.0499999999999972,-0.0700000000000003,0,0,100,0,0,0.0300000000000011,0.0200000000000031,0.0600000000000023,0.0700000000000003,0.0399999999999991,-99,0,69,100,-69,0.003,0.00133333333333333,0.001,0.000166666666666667,0.00266666666666667,0.00133333333333333,0,1,1,0,1,0,-5,-5,-10,-38
"1123","2",63.76,63.77,63.87,63.89,63.91,100,100,200,100,100,63.63,63.59,63.57,63.56,63.51,1,100,100,200,31,0.129999999999995,0.18,0.299999999999997,0.329999999999998,0.399999999999999,63.695,63.68,63.72,63.725,63.71,0.149999999999999,0.0100000000000051,0.0999999999999943,0.0200000000000031,0.019999999999996,0.120000000000005,0.0399999999999991,0.0200000000000031,0.00999999999999801,0.0500000000000043,63.84,63.572,120,86.4,1.34000000000005,168,-0.0300000000000011,-0.0599999999999952,-0.0200000000000031,-0.0499999999999972,-0.0700000000000003,0,0,100,0,0,0.0300000000000011,0.0200000000000031,0.0600000000000023,0.0700000000000003,0.0399999999999991,-99,0,69,100,-69,0.003,0.00133333333333333,0.001,0.000166666666666667,0.00266666666666667,0.00133333333333333,0,1,1,0,1,0,-5,-5,-10,-38
